customer_id,total_ratings,avg_star_rating,avg_helpful_votes,avg_sentiment,avg_review_length,products_reviewed,percent_reviewed_after_purchase,top_keywords,password
44039542,1,5,0,1,3,1,1,"best, mascara, ever!!!!!",u_892
44057097,1,2,0,0.122278912,325,1,1,"i, my, hair, the, it, that, used, curls, but, time",u_893
44091912,1,5,0,0.157692308,127,1,1,"i, to, this, the, my, it, think, helps, like, it's",u_894
44114746,1,5,0,0.3375,19,1,1,"works, potent, smell, but, great, to, clear, up, toenail, fungus.",u_895
44164069,1,5,4,0.205,42,1,1,"i, love, it, to, these., took, several, rolls, get, the",u_896
44215378,1,5,0,0.375,16,1,1,"i, love, this., it, goes, into, your, skin, fast!, no",u_897
44314010,1,5,0,0.306547619,67,1,1,"my, to, caps, for, i, them, showering,, when, these, perfect",u_898
44319261,1,5,0,0.5,12,1,1,"this, totally, love, perfume.hubby, is, picky, on, perfumes,but, loves, one",u_899
44458172,1,3,1,0,11,1,1,"few, months, there, really, hasn't, been, noticeable, difference.",u_900
44522791,1,1,0,-0.17,22,1,1,"hair, i, have, waist, length, these, barely, curled, the, ends.",u_901
44536231,1,2,0,-0.155555556,35,1,1,"it, i, not, the, has, dried, out, my, skin, makes",u_902
44659559,1,5,0,0.625,3,1,1,"absolutely, love, it!",u_903
44787600,1,1,1,-0.3125,4,1,1,"way, too, damn, small!",u_904
44826691,1,4,0,0.4,10,1,1,"as, not, bright, i, expected,, but, still, works, nice",u_905
44888790,1,5,0,0.25,13,1,1,"i, got, this, item, to, give, as, present., the, person",u_906
44895159,1,5,0,0,26,1,1,"using, for, years, of, the, i've, been, this, will, be",u_907
44916305,1,4,0,0.376904762,42,1,0,"it, for, on, when, you, open, theres, very, strong, smell",u_908
44954347,1,4,1,0.377083333,22,1,1,"skin, i've, received, many, bars, for, good, price.<br, />it, leaves",u_909
45026797,1,3,0,-0.029166667,29,1,1,"the, have, been, using, this, product, consistently, now, for, 3",u_910
45063696,1,4,0,0.16452381,46,1,0,"taste, product, the, it, will, little, bit, this, good, while",u_911
45084353,1,5,0,0.245,27,1,1,"i, the, waterpik, -, had, classic, for, several, years, recently",u_912
45086450,1,5,0,1,4,1,1,"best, one, i, have",u_913
45101905,1,3,0,-0.4,16,1,1,"it, did, not, help, me, i, feel, makes, worse, still",u_914
45181266,1,4,0,0.129166667,97,1,1,"to, my, i, the, it, eyes, is, this, product, dark",u_915
45291781,1,5,0,0.059583333,85,1,0,"i, it, is, like, taste, to, the, but, not, mouthwash.",u_916
45360573,1,5,1,0.124694444,86,1,1,"i, super, had, to, my, like, /><br, hands, orange, or",u_917
45402967,1,5,0,1,4,1,1,"great, for, my, skin!",u_918
45466141,1,4,3,0.112990196,218,1,1,"i, it, to, the, have, my, of, this, hair, use",u_919
45624813,1,5,1,1,8,1,1,"recommended, by, my, dentist., temporary,, but, works, great!",u_920
45630007,1,3,0,0.166666667,18,1,1,"i, would, not, buy, these, again., can, get, better, quality",u_921
45642180,1,4,0,0.077529762,29,1,0,"i, have, really, like, the, eye, gel., large, bags, under",u_922
45741131,1,5,0,0.577777778,16,1,1,"it, works, great, easy, to, use,, helps, massage, the, gums,",u_923
45759368,1,5,0,0.5,6,1,1,"my, favorite, product, i, love, it",u_924
45789983,1,2,1,-0.0703125,18,1,0,"the, do, not, buy, multi-packs!, by, time, you, use, first,",u_925
45832861,1,5,0,0.5,9,1,0,"as, alternate, to, coconut, oil, this, is, wonderful!",u_926
45844443,1,5,1,0.31437037,262,1,0,"the, i, it, my, very, like, for, is, of, have",u_927
45890611,1,5,1,0.325,47,1,1,"i, it, for, love, this, soap, have, been, using, years,",u_928
45942140,1,2,1,0.209895833,53,1,1,"i, that, it, to, can't, say, noticed, much, of, difference",u_929
45964299,1,2,2,0.25,51,1,1,"the, was, for, looking, that, but, option, john, frieda, gel,",u_930
46021330,1,5,0,0.313333333,30,1,1,"this, for, to, is, easy, i, bought, my, teenage, son",u_931
46052133,1,1,0,0.28125,27,1,1,"i, have, didn't, work, for, me., did, some, peeling,, but",u_932
46054152,1,4,0,1,2,1,0,"awesome, product!",u_933
46070787,1,5,0,0.75,14,1,1,"i, love, rosewater, how, wonderful, it, is, to, give, one",u_934
46129209,1,4,0,0.7,5,1,1,"good, razor, at, price",u_935
46134147,1,2,0,0.3,24,1,1,"i, the, lighting, was, off, like, more, yellow, tone, light,",u_936
46150105,1,5,0,0.11875,32,1,1,"works, really, i, like, the, nice, smell,, well., powdery, look",u_937
46151999,1,3,1,0.1625,38,1,1,"my, was, the, i, it, order, correct, but, little, disappointed",u_938
46277533,1,3,0,0.077083333,58,1,1,"the, these, i, pads, were, not, if, they, get, my",u_939
46286210,1,5,1,-0.079166667,30,1,1,"three, my, kids, use, this, swim, team, it, works, well.",u_940
46347122,2,5,0,0.363888889,34,1,1,"the, this, is, eye, it, of, good, liner., applies, nicely",u_941
46444142,1,2,0,0.3125,55,1,0,"the, murad, clarifying, cleanser, is, great, product, --, it's, not",u_942
46559668,1,5,0,0.65,4,1,1,"great, refreshing, non, drying",u_943
46632121,1,3,1,0.391666667,64,1,1,"to, the, product, eliminate, my, make-up, i, got, this, help",u_944
46632568,1,5,4,0.293095238,137,1,1,"to, the, my, i, 1.0, readers, in, of, not, cheap",u_945
46714821,1,5,0,0.454333333,62,1,1,"the, to, i, this, very, on, of, love, rose, water,",u_946
46781259,1,2,0,0.312310606,39,1,1,"to, the, read, lots, of, great, reviews, but, this, product",u_947
46829395,1,5,0,0.266041667,211,1,0,"the, is, i, that, for, /><br, to, have, this, of",u_948
46830734,1,4,0,0.266666667,10,1,1,"good, toothbrush., replacing, previous, oral-b, that, i, wore, out",u_949
46838847,1,1,2,0.216666667,89,1,0,"i, soap, my, using, this, for, on, the, of, started",u_950
46928665,1,3,1,0.131481481,69,1,1,"your, hair, you, the, see, only, to, for, grow, will",u_951
46955948,1,5,0,0,11,1,1,"the, only, brand, formula, that, works, to, cover, those, grays.",u_952
47154687,1,5,1,0.105555556,39,1,1,"i, have, to, or, found, this, glide, on, pretty, easily.",u_953
47169594,1,4,0,0,35,1,1,"i, like, in, to, step, 3, of, this, treatment, don't",u_954
47196601,1,5,1,0.165625,20,1,1,"as, it, price, is, reasonable, too., no, other, comments, on",u_955
47219531,1,3,0,0,20,1,1,"so, to, the, temps, close, same, size, that, it's, silly",u_956
47242722,1,5,1,0.9,6,1,1,"great, lather, &, it, smells, delicious.",u_957
47326271,1,5,0,0.541666667,21,1,1,"product!, great, i, love, it, will, buy, again., my, face",u_958
47346540,1,5,1,0.625,15,1,1,"perfect., couldn't, find, 1.0s, at, retail, store, these, were, exactly",u_959
47432307,1,5,0,0.278645833,23,1,0,"love, it!!, works, very, well!, i, even, did, test, by",u_960
47440922,1,5,0,0.593333333,24,1,1,"for, purchased, these, my, daughter, to, conjure, up, some, solid",u_961
47505880,1,1,1,0.15,17,1,1,"this, product, did, absolutely, nothing, for, me., following, instructions, exactly",u_962
47644800,1,5,1,0.162760417,46,1,1,"the, this, is, original, version, of, deodorant, we, grew, up",u_963
47758669,1,2,0,0,10,1,1,"they, were, too, big, for, what, i, need, them, for.",u_964
47777079,1,1,1,0,3,1,1,"didn't, like, this",u_965
47784418,1,4,1,0.315535714,62,1,1,"the, i, blade, because, have, would, my, first, safety, razor,",u_966
47791181,1,5,0,0.629166667,14,1,0,"my, didnt, burn, gums,, tasted, great, kept, mouth, feeling, clean",u_967
47848234,1,5,0,0.401428571,45,1,1,"the, is, it, this, great, product., i, prefer, over, pricier",u_968
47877338,1,5,0,0.8,20,1,1,"eye, great, this, cream, does, job, of, moisturizing, firming, the",u_969
47924050,1,5,0,0.09375,26,1,1,"i, this, love, product., it, doesn't, leave, my, skin, to",u_970
47925651,1,5,1,0.5,3,1,1,"love, it",u_971
47949297,1,5,0,0.496666667,28,1,1,"for, seriously, great, stuff-, goes, on, like, comfortable, moisturizer,, sits",u_972
48182689,1,5,14,0.32625,158,1,1,"it, i, you, to, on, is, my, that, it's, like",u_973
48206278,1,5,0,0.4775,16,1,1,"wonderful, product,, exactly, as, described., love, the, manual, recipe, booklet.",u_974
48376671,1,5,0,0.65,29,1,0,"i, it, been, using, this, make/model, for, years,, so, when",u_975
48386756,1,5,0,0.625,10,1,1,"great, price!, recommended, by, my, surgeon, it, really, works!",u_976
48387225,1,5,0,0.685,45,1,1,"is, the, hair, of, my, i, deva, curl, absolute, best",u_977
48458854,1,5,0,0.625,3,1,0,"love, this, product!",u_978
48459032,1,1,2,0,16,1,1,"the, clips, do, not, hold, curlers, in, place, i, burnt",u_979
48519323,1,1,4,0.066666667,96,1,1,"i, the, on, of, it, my, as, so, eye, mask",u_980
48599455,1,5,58,0.363050595,110,1,0,"they, i, the, like, for, my, great, of, use, in",u_981
48658287,1,4,1,0.384615385,20,1,1,"these, my, second, favorite, sample, size, pots., they, hold, good",u_982
48664395,2,3,0,0.011243386,60,1,1,"to, the, not, stick, with, use., good, product,, but, difficult",u_983
48737021,1,5,0,0.475,9,1,1,"good, product, lot, of, helpful, information., thanks!",u_984
48807854,1,5,0,0,7,1,1,"these, do, just, the, trick., thank, you!",u_985
48851561,1,1,1,-0.002142857,114,1,1,"i, to, it, of, the, for, this, was, get, in",u_986
48907969,1,5,1,0.4703125,55,1,1,"best, i, not, from, this, is, the, will, first, let",u_987
48956780,1,5,1,0.285714286,9,1,1,"i'm, reading, through, them, right, now., quality, affordable.",u_988
48965710,1,1,1,0.097443182,219,1,0,"i, this, the, to, of, not, it,, that, use, for",u_989
48981309,1,5,2,0.583333333,19,1,1,"skin, to, the, just, peeled, peeled., make, sure, soak, your",u_990
49029545,1,5,1,0,9,1,1,"my, son, loves, it., seems, to, be, helping, him.",u_991
49035365,1,5,0,0.256111111,17,1,1,"my, son, loves, it,, hard, to, find, on, the, shelves",u_992
49152784,1,5,1,0.7025,24,1,1,"the, great, lipstick, for, depoting,, stands, heat, to, melt, cream",u_993
49170808,1,5,0,0,10,1,1,"i, replacement, for, another, blade, bought., like, this, blade.",u_994
49203751,1,5,0,0.055,46,1,0,"it, is, i, to, as, really, like, this, product., ready",u_995
49240798,1,4,0,0.209722222,15,1,0,"feels, nice, it, helps, little, bit., not, dramatic, results., still,",u_996
49271906,1,4,1,0.477777778,27,1,1,"clips, it, works, quite, well., easy, to, put, on, rollers,",u_997
49332238,1,2,0,-0.15,4,1,1,"not, worth, the, money",u_998
49344407,1,5,0,0.113492063,86,1,1,"i, the, it's, than, so, it, on, this, jonathan, dirt,",u_999
49347294,1,2,0,0.25,31,1,1,"this, product, does, not, work, well., it, doesn't, harden, therefore",u_1000
49350717,1,3,1,-0.065,55,1,1,"it, it's, &, i, that, maybe, name, should, have, clued",u_1001
49385768,1,1,1,0.313888889,30,1,0,"of, very, them, these, bottles, cheap., they, crack, easily., couldn't",u_1002
49422458,1,5,1,0.433874459,62,1,1,"it, not, this, great, i, feeling, leaves, &#34;my, new, shower",u_1003
49466134,1,4,1,0.2703125,55,1,1,"it, is, really, packaged, to, great, quality,, just, wish, was",u_1004
49572016,1,5,0,0.25,10,1,1,"great, product,, fast, shipping., however,, giant, box, for, tiny, item",u_1005
49590458,1,5,0,0.37265625,37,1,1,"my, i, softer,, so, it's, been, over, 3, weeks,, just",u_1006
49631440,1,4,0,-0.066666667,33,1,1,"the, if, you, have, dry, mouth,, these, lozenges, will, solve",u_1007
49687965,1,5,3,0.2828125,73,1,1,"this, the, is, i, you, one, but, of, my, hair",u_1008
49782164,1,4,1,0.160606061,95,1,1,"the, i, this, he, to, my, when, salicylic, acne, &",u_1009
49794679,1,4,0,0.375,14,1,1,"the, not, sure, why, rust, forms, between, charger, brush....everyday., but",u_1010
49799334,1,3,1,0.266666667,83,1,1,"is, it, for, i, with, another, puck, the, cup., that",u_1011
49838387,1,5,0,0.107118056,73,1,0,"i, have, got, it, super, use, already, to, dark, this",u_1012
49968737,1,4,0,0.058680556,55,1,1,"it's, be, to, i, like, this, product., nice, that, versatile",u_1013
50024760,1,4,0,0.24375,24,1,1,"good, dryer., little, travel, folds, opens, with, ease., the, flow",u_1014
50175494,1,5,0,0.15,8,1,1,"works, great., replacement, heads, not, too, expensive.",u_1015
50176342,1,3,4,0.078333333,35,1,1,"to, them, colors, fantascie, order, arrived, quickly., problem:, they, too",u_1016
50304361,1,5,0,0.127777778,100,1,1,"it, is, have, to, it., my, i, made, in, the",u_1017
50410173,1,5,0,0.252380952,116,1,0,"i, the, it, to, this, at, even, out, for, had",u_1018
50446515,1,3,1,0.316666667,20,1,1,"product, would, be, great, except, for, the, fact, that, it",u_1019
50507317,1,2,2,0.12,38,1,1,"i, was, this, disappointed, with, eye, cream, as, normally, burts",u_1020
50545600,1,5,0,-0.625,7,1,1,"you, can, never, go, wrong, with, this!",u_1021
50581695,1,5,0,0.133333333,2,1,1,"old, classic...",u_1022
50628765,1,1,0,-0.0375,73,1,1,"the, glasses, i, arms, to, connected, when, on, replacement, pair",u_1023
50641417,1,5,21,0.430104895,82,1,1,"i, to, very, with, that, great, these, they, nice, glasses",u_1024
50697732,1,5,25,0.347424242,230,1,0,"i, to, the, it, face, this, my, of, makeup, on",u_1025
50707626,1,4,0,0.91,3,1,0,"very, good, product",u_1026
50709833,1,5,0,1,18,1,1,"this, is, i, the, best, shea, butter, ever, had!, stuff",u_1027
50806250,1,1,1,-0.041666667,79,1,1,"i, it, is, this, was, in, diameter, see, at, not",u_1028
50853783,1,5,0,0.206349206,19,1,1,"i, like, 'em, lot...., one, right, before, bed-, less, bothered",u_1029
51036050,1,5,3,0.19375,129,1,1,"the, scent, of, in, it, /><br, have, round, stick, brut",u_1030
51053659,1,5,0,0,5,1,1,"no, smell, not, greasy!",u_1031
51268397,1,5,1,0,15,1,1,"the, only, one, i, will, use., no, aluminum, clorhidrate., works",u_1032
51308121,1,5,1,0.223333333,83,1,1,"i, their, for, this, use, it, of, the, on, my",u_1033
51308244,1,5,0,0.377272727,51,1,1,"to, this, great, is, excellent, kit:, quality,, handy, pouch., kit",u_1034
51309613,1,3,0,0.097123016,142,1,1,"i, is, it, not, what, like, facial, this, product, does",u_1035
51317794,1,5,0,0.456666667,78,1,0,"it, my, i, to, is, the, that, have, of, first,",u_1036
51317927,1,4,4,0.07332989,298,1,1,"to, i, the, was, it, my, on, but, had, hair",u_1037
51418182,1,5,2,0.189251894,109,1,1,"i, to, this, the, love, have, what, my, skin, gets",u_1038
51466245,1,5,4,0.425,43,1,1,"it, to, product, is, have, try, this, amazing., you, for",u_1039
51493266,1,5,0,0.583333333,10,1,1,"absolutely, love, these!, best, beauty, blenders, i've, used, so, far!",u_1040
51531697,1,5,0,0.65,19,1,1,"scent, for, true, f, indian, temple., the, lingers, hours, making",u_1041
51595247,1,5,3,0.527777778,12,1,1,"super, fast, shipping!, perfect, for, my, diy, lip, gloss, eye",u_1042
51717971,1,5,0,0.63,6,1,1,"great, product!, very, fast, shipment, also.",u_1043
51903754,1,4,0,0.102604167,63,1,0,"the, i, that, had, made, my, of, it, thought, mouthwash",u_1044
51998075,1,5,0,0.25,8,1,0,"i, enjoy, the, soft, smell, of, this, lotion.",u_1045
52098895,1,4,9,0.154099822,200,1,1,"it, i, the, you, on, to, if, as, in, because",u_1046
52151053,1,5,0,1,2,1,1,"great, toothbrush!",u_1047
52175945,1,5,7,0.210646259,178,1,1,"i, at, for, the, this, so, my, but, it, to",u_1048
52181396,1,5,0,1,1,1,1,excellent,u_1049
52181562,1,5,2,0.112239583,78,1,1,"i, this, you, will, don't, have, the, that, if, like",u_1050
52216383,1,5,0,0.165277778,82,1,1,"i, this, is, my, to, the, mustache, going, of, get",u_1051
52240866,1,4,0,0.78,3,1,1,"very, nice, razor.",u_1052
52277141,1,1,1,0,6,1,1,"don't, depend, on, this, at",u_1053
52470136,1,5,7,0.263833333,81,1,0,"the, this, not, i, one, i've, which, is, has, burn",u_1054
52503250,1,4,0,0.55,12,1,1,"good, color,, smooth, application,, you, can, ask, for, in, eyeliner.",u_1055
52513905,1,5,0,0.240625,24,1,1,"dryer, i, needed, small, to, remove, labels., it, works, like",u_1056
52547169,1,3,0,-0.158267587,109,1,1,"the, to, i, be, then, my, hair, it, minutes, for",u_1057
52704310,1,5,0,0.258333333,4,1,1,"fine, product,, delivered, early",u_1058
52752390,1,4,2,0.171515152,91,1,1,"it, i, there, the, rollers., clips, very, is, to, that",u_1059
52775169,1,5,0,0.300238095,49,1,1,"it, i, this, product, gives, me, golden,, even, tan, that",u_1060
52779083,1,5,0,0.316666667,20,1,1,"this, is, great, way, to, get, product, i, like, for",u_1061
52792468,1,5,0,0.212121212,100,1,1,"to, the, it, wax, this, is, i've, been, my, out",u_1062
52868879,1,5,1,-0.066964286,46,1,1,"the, i, of, mirror, it, purchased, lighted, vanity, from, ikea.",u_1063
52892429,1,2,1,0.5,17,1,1,"it, to, stings, my, eyes., you, supposed, be, able, rub",u_1064
52933084,1,5,1,-0.05,21,1,1,"sting, works, well., got, rid, of, everything., does, not, my",u_1065
52987244,1,3,0,0.181581752,277,1,0,"i, the, hair, it, which, of, to, not, is, but",u_1066
53047441,1,5,0,0.198484848,68,1,1,"i, different, what, exactly, arrived, even, though, one, for, went",u_1067
53047575,1,1,1,-0.15,8,1,1,"this, is, junk., not, worth, the, four, bucks.",u_1068
53057780,1,4,18,0.137878788,126,1,1,"i, the, to, 15x, it's, too, on, that, with, -",u_1069
53057877,1,5,0,0.195555556,114,1,1,"i, the, razor, with, was, gillette, double, edge, as, of",u_1070
53058974,1,5,0,0.293333333,49,1,1,"to, it, this, is, product., i, find, your, great, was",u_1071
53066742,1,1,0,-0.165185185,16,1,1,"mirror, projected, highly, distorted, image, upside, down, like, something, from",u_1072
